distance_km,speed_limit,traffic_delay,hour_of_day,weather_rain,weather_fog,weather_temp,day_0,day_1,day_2,day_3,day_4,day_5,day_6,road_type_city,road_type_highway,road_type_rural,travel_time_minutes
88.80556512071769,70,9.83180870046213,22,0,0,31.25557405793255,0,0,0,0,1,0,0,0,1,0,87.21756606584529
64.9352704528654,60,11.278833064840617,4,0,0,35.71468946476865,1,0,0,0,0,0,0,0,1,0,73.46793785746694
29.304772134676853,30,26.911724051168765,1,0,0,30.612297730960062,0,0,0,1,0,0,0,0,0,1,77.8195181614273
81.7787469578931,40,0.513662573914857,9,0,0,25.68592845325246,0,0,0,0,1,0,0,0,0,1,122.20351261859585
86.27562963998017,50,20.96461743732846,22,0,0,33.524789570659486,0,1,0,0,0,0,0,1,0,0,130.30945960586743
84.80491953033753,100,28.643326572756465,9,0,1,18.53299530767057,0,0,0,0,0,1,0,1,0,0,79.20567679787393
91.9737268303159,40,21.18684509873921,3,0,0,30.32399456357896,0,0,0,0,0,0,1,0,0,1,157.6767113585309
25.971860997162796,30,29.817359646953463,3,0,0,31.735831793610974,0,0,1,0,0,0,0,0,1,0,80.22399510544852
75.74915094588155,80,20.626347165849925,7,1,0,21.776236032563023,1,0,0,0,0,0,0,0,0,1,88.64612511468043
46.59341023013986,50,1.0308908765058322,5,0,0,39.66899553259918,0,0,0,1,0,0,0,0,0,1,59.98509403352238
84.35785673611609,50,24.81029644940771,14,0,0,20.68269143789375,0,1,0,0,0,0,0,0,1,0,118.08969482399847
73.12057703899971,60,8.538897358179572,17,0,0,12.534735081847135,0,0,0,0,1,0,0,0,1,0,78.94374630922258
77.86829720347274,70,13.38171676993323,20,0,0,19.10423138572027,0,0,0,0,1,0,0,1,0,0,78.12188530676356
65.96002193042608,60,9.362757477212462,21,0,0,12.983114143297222,0,0,0,1,0,0,0,0,0,1,71.71674406999831
18.56544817750098,100,8.056623186290384,7,0,0,20.179124724563245,0,0,1,0,0,0,0,1,0,0,19.517675339990472
54.95766497079689,50,12.942171110093561,19,0,0,13.836186497527901,0,0,0,0,0,1,0,0,0,1,76.02189809890392
98.48230421292631,120,11.362543453220212,6,0,0,23.186045915776276,0,0,0,0,0,0,1,0,0,1,58.03992766986045
93.80141858321477,120,19.00015745527768,22,0,0,33.33926411586005,0,1,0,0,0,0,0,0,1,0,66.6684603650137
5.274199843904155,50,24.394536029625318,19,0,0,12.023291593015074,0,0,0,1,0,0,0,0,0,1,23.01996490377983
17.316666757214275,120,8.912659595617223,16,0,0,26.89323776406591,0,0,0,1,0,0,0,0,0,1,6.815637227626521
14.04114857200163,120,6.411634584660523,18,0,0,11.314827517072464,0,0,0,0,1,0,0,0,1,0,19.646318359323228
72.87201108854426,70,20.00685812611027,1,0,0,36.538275076556964,0,0,0,1,0,0,0,0,1,0,86.65472542100713
81.96074765583757,100,20.10960197492345,11,1,0,37.641479382453625,1,0,0,0,0,0,0,0,1,0,71.13051200973321
22.13762526475652,40,27.033937178585152,18,0,0,24.77073530797039,1,0,0,0,0,0,0,0,0,1,61.76371684897368
51.07941660223107,70,0.47837059359932543,4,0,0,33.076934907412905,0,1,0,0,0,0,0,0,1,0,43.314464840945966
84.2295997731088,80,25.5912198634953,11,0,0,27.7873280582224,0,0,0,1,0,0,0,0,0,1,103.84325079456906
73.54735293185881,60,15.630065188450708,16,0,0,20.21988633974898,0,0,0,0,1,0,0,1,0,0,90.14219046544653
54.68148334369298,120,18.639062675162965,4,1,0,17.354223929803414,0,0,0,0,0,1,0,0,1,0,59.02028658648714
59.44442135541851,40,2.741143216842443,1,1,1,32.757874493344445,0,1,0,0,0,0,0,1,0,0,102.22181185691912
51.327694144711714,60,12.97844798616137,3,0,1,22.899406529528846,0,0,1,0,0,0,0,1,0,0,66.6143948311713
30.457296680563235,120,6.819072217155714,5,1,0,37.607153745509734,0,0,0,0,1,0,0,0,1,0,20.997776181654878
56.937177293042595,70,7.626750902475273,8,0,0,39.2707583943599,0,0,1,0,0,0,0,0,1,0,56.51010294627655
69.19964490295898,40,15.122853440280823,21,0,0,16.311780118675696,0,1,0,0,0,0,0,0,0,1,116.91818525303393
87.45896867021996,70,24.37367851209337,9,0,0,26.83189915165227,1,0,0,0,0,0,0,0,1,0,101.64351841334282
63.99284404394556,80,22.313427904345684,10,0,0,26.108027231307148,0,0,0,0,1,0,0,1,0,0,73.67703501011788
76.35103216727263,30,17.729998772578615,1,0,0,36.04296585055874,0,0,0,0,0,1,0,1,0,0,164.31111805249617
16.847091860502726,50,16.18254578260401,23,1,0,30.729548794947675,0,0,0,0,1,0,0,1,0,0,49.471387596032116
46.6941899675592,100,12.8191812970347,20,0,1,28.221325194547315,0,1,0,0,0,0,0,0,0,1,36.93078265200717
1.9238303628822364,40,29.18129920684159,8,0,0,30.3707461573211,0,0,0,0,1,0,0,0,0,1,18.635444319244975
25.42120758764068,50,16.805776627027,19,0,0,21.68372558817974,0,0,0,0,1,0,0,0,1,0,46.902236846792256
72.91970979618748,30,7.618991949366664,16,0,0,38.80874482161924,0,1,0,0,0,0,0,0,1,0,147.7162079824852
99.18918518358699,40,6.902723761201187,8,0,0,11.728769188088675,0,0,0,0,0,0,1,0,1,0,155.41936107760785
10.818631859134374,50,18.340590923254254,7,1,0,10.873869573746745,0,0,0,1,0,0,0,1,0,0,31.677574836119696
40.747937270267535,50,15.684825819327862,4,0,0,22.467692087837044,0,1,0,0,0,0,0,1,0,0,66.80875795124133
80.2070259012168,40,0.23093408864138354,4,0,0,14.6372784213629,0,0,0,0,1,0,0,1,0,0,125.57074766954878
21.199527828260987,50,24.90196116587338,5,0,0,26.3440096819647,0,0,0,0,0,1,0,0,1,0,45.304020903681
55.95340998092634,50,21.123670626973038,15,0,0,10.270297114913546,0,0,0,0,0,1,0,0,1,0,86.45108295375177
73.5740583069378,40,19.854878690343106,0,0,1,23.79048924298104,0,1,0,0,0,0,0,1,0,0,133.60869983523244
61.982559575757726,100,2.063419730929769,8,1,1,18.847736901658408,0,0,0,0,1,0,0,0,1,0,35.96588921205282
19.6144487269262,50,10.861675505174743,20,1,0,16.070810397264104,0,0,1,0,0,0,0,0,0,1,25.012034170166018
36.1830722998882,50,28.061467821983584,6,0,0,23.339486134384778,0,0,1,0,0,0,0,0,1,0,74.57812262830973
78.59538666405433,100,25.87767724024091,10,0,0,35.63646885448273,1,0,0,0,0,0,0,1,0,0,70.2086426365964
55.868424899069645,60,8.566288136086003,14,0,0,29.661840527042443,0,0,0,0,0,0,1,0,1,0,61.27565077122759
1.5177317407483608,80,4.711766522974161,23,0,0,14.79824949578413,0,1,0,0,0,0,0,0,0,1,6.4503950696000585
76.33808524278129,60,13.472638715057313,4,0,0,24.9661917593275,0,1,0,0,0,0,0,1,0,0,89.83141537630709
4.495824139083668,120,10.674911360029826,18,0,0,37.95013356448584,0,0,1,0,0,0,0,0,1,0,17.908921500820483
74.82764449039198,30,20.466791301179732,5,1,0,23.176744679189014,0,0,1,0,0,0,0,0,1,0,163.87680457760726
21.045575456358502,60,28.99304430252959,22,0,0,24.116386955941792,0,0,1,0,0,0,0,0,1,0,61.34938695184225
95.84927453181864,60,10.890043499476844,13,0,0,38.240729793046775,0,0,0,0,0,1,0,0,1,0,99.66861315545572
37.42613437890636,30,1.8667251795672601,19,0,0,14.074245489517821,0,0,0,0,0,1,0,0,0,1,74.7802482118544
33.36623001746983,50,26.928420250271557,13,0,0,32.05124456268056,1,0,0,0,0,0,0,0,1,0,62.625277808794515
15.739916982912023,50,1.1384919071961241,10,1,0,18.974842002121292,1,0,0,0,0,0,0,0,1,0,20.304093504107982
31.254817333531275,60,28.582976914599993,3,0,0,35.97674976379194,0,0,0,1,0,0,0,1,0,0,59.931664874474514
87.78842542099186,30,19.937382840271194,9,0,0,11.63087455236258,0,0,0,0,0,1,0,0,0,1,196.34606915605076
99.63709942509749,50,28.250676253258476,1,0,0,39.712047044699126,0,1,0,0,0,0,0,1,0,0,149.12184598832826
37.462643520177984,70,5.989790599469348,3,0,0,33.05826459756461,1,0,0,0,0,0,0,0,0,1,44.63261260776808
45.412452464499715,40,1.2209938576142287,19,0,0,18.529989476182596,0,0,0,0,1,0,0,0,1,0,70.1228805976132
72.48502288207096,40,14.646299348294754,9,0,0,32.82567681049355,0,1,0,0,0,0,0,0,0,1,130.31563512765462
88.73338226604238,80,13.518702437103757,0,0,0,37.68909294529982,0,0,0,1,0,0,0,1,0,0,71.31675336998966
59.71138908449163,40,9.944768197646486,13,0,0,13.38752173524596,0,0,1,0,0,0,0,0,1,0,88.59015380814867
39.7610441196051,60,28.729694231660925,17,1,0,37.40735101262935,0,0,0,1,0,0,0,1,0,0,69.12591592733831
41.849562244013754,40,24.677511964842967,11,0,0,20.8052326952382,0,1,0,0,0,0,0,1,0,0,89.0868359188131
69.86619650318389,40,19.847460641267798,18,0,0,10.193779163535986,0,0,1,0,0,0,0,0,0,1,121.97746273582797
1.3186080968235894,70,4.885748749134832,22,1,0,13.37262911414738,0,0,0,1,0,0,0,0,1,0,5.965296897422375
62.33934440852423,50,22.02970224655574,11,1,0,36.5438178876601,0,0,0,1,0,0,0,1,0,0,102.21356109291024
36.19380803369438,70,21.81037364099172,4,0,0,39.479994044712356,0,1,0,0,0,0,0,1,0,0,56.18537055640507
79.62553579643134,60,12.752045208480224,3,0,0,36.861160404781614,1,0,0,0,0,0,0,0,0,1,90.72775879388374
10.206073342490084,40,27.743577291420408,12,1,0,23.24609895521007,0,0,0,0,1,0,0,1,0,0,44.042035203785595
59.23202442789066,100,5.009336466870313,17,0,0,38.84230310675619,0,0,0,1,0,0,0,0,1,0,44.342970599316374
48.61631609872625,50,8.020126872349929,11,0,0,22.20550657565181,0,0,0,0,1,0,0,0,1,0,60.21196721551251
64.59022706461752,80,1.8967301775190093,15,0,0,13.41088207789492,0,0,0,0,0,1,0,0,0,1,46.314481094962474
7.420505853813866,80,23.863528745327624,22,0,1,20.228244891407964,0,0,0,0,0,1,0,1,0,0,34.04567955057482
58.418394955385,120,18.65278158286192,5,0,0,39.95263490767783,0,1,0,0,0,0,0,0,0,1,39.21365238295099
56.586974207992846,120,9.448209170437487,6,0,0,28.778367963288964,0,0,0,0,0,0,1,0,0,1,32.28996028748543
56.50534934720092,40,4.914409907829461,23,1,0,20.19996131875805,0,1,0,0,0,0,0,1,0,0,83.605601679169
60.74527899304903,40,1.2044331008622111,8,0,0,28.72537291508901,0,0,0,0,0,0,1,0,1,0,96.91154055773738
67.97032578540986,80,5.0023670587780975,9,0,0,22.874074886498498,0,0,0,0,0,0,1,0,0,1,50.55593221935148
80.69391096839621,80,13.598539390129746,4,0,1,11.48645776125278,0,0,0,0,0,0,1,0,1,0,78.07843677725943
27.71225129269322,100,7.415309070318185,20,0,0,16.03382890937703,1,0,0,0,0,0,0,0,1,0,22.27606521360613
82.67989160782615,60,7.769465322959002,3,0,0,10.577060141465871,0,0,0,0,0,0,1,1,0,0,99.34288435075533
50.327312544081906,40,26.26729100003143,10,0,0,17.6437666849082,0,0,1,0,0,0,0,1,0,0,102.39989125259467
8.628769634298784,80,15.454130203833019,18,0,1,32.18695097948363,0,0,0,0,1,0,0,0,1,0,27.260415985133687
6.796541995153941,100,21.877559193852438,6,0,0,15.799557831860678,0,0,0,1,0,0,0,0,1,0,28.25727953036183
34.08959355091002,30,1.0713284708442927,12,1,0,25.841691367930412,0,0,1,0,0,0,0,0,1,0,66.99635709234929
78.70480073403529,80,10.954900670340862,12,0,0,31.048111563908048,0,0,0,0,0,1,0,0,0,1,69.92077625385073
71.06041253935066,50,14.375080421863254,20,0,0,26.460472521969287,0,0,0,0,0,1,0,0,1,0,99.68946713662798
79.07288150256824,50,5.592505656305541,22,1,0,10.461116147115805,0,0,0,0,1,0,0,0,0,1,98.17071383598548
52.20963658771933,30,3.60574624336616,17,0,0,20.90025912672215,0,0,0,0,1,0,0,1,0,0,112.46455856388054
44.57970079759357,120,26.109113354995277,8,0,0,23.24891502548867,0,0,0,0,0,0,1,1,0,0,60.951996561961664
15.597800143922111,60,28.182948812993896,12,0,0,20.28260052065398,0,0,1,0,0,0,0,0,1,0,44.360014524689895
33.49108260732184,120,2.3642009413622223,12,0,0,26.38791326646319,0,0,1,0,0,0,0,1,0,0,22.692798262310525
43.96791725121365,40,10.470561376273293,4,0,0,25.394610438209405,1,0,0,0,0,0,0,0,1,0,79.06645470675093
9.771442538282106,120,28.748568844334212,11,0,0,15.623507229261868,0,0,0,1,0,0,0,0,0,1,20.584018292462716
22.840583318409916,40,2.4948519939739464,0,0,0,32.559221005915994,0,0,0,1,0,0,0,0,1,0,39.213565279184635
60.22430411231014,80,19.30924118636179,17,1,0,14.834911424720262,0,0,0,1,0,0,0,1,0,0,66.68507964746918
73.83064830967979,50,29.166641129010166,20,0,0,23.768961107161395,0,0,0,0,0,0,1,0,1,0,111.52048896573774
99.83640362790202,60,29.346710057441236,20,0,0,32.68906601560771,0,0,0,0,0,1,0,1,0,0,120.24056739433561
93.37821980301221,60,14.136699927112296,21,0,1,30.917868592824448,0,0,0,0,0,1,0,0,0,1,109.65066321205165
64.61395475398396,60,4.882473233471418,23,0,0,22.965576541370318,0,0,1,0,0,0,0,1,0,0,77.72285970406111
42.70355727611313,80,6.062529449323165,16,0,0,33.667612280315645,1,0,0,0,0,0,0,1,0,0,36.243539760543044
63.981559106115036,40,26.68804185373184,9,0,0,31.412736874405642,0,1,0,0,0,0,0,1,0,0,121.00205441664295
78.77951018994297,60,27.350490129892076,8,0,0,21.53607751834748,1,0,0,0,0,0,0,1,0,0,117.6715481920049
12.715282901415344,80,18.236389316206644,19,0,0,36.865401393134306,0,0,0,0,0,1,0,1,0,0,32.252795894755714
41.580584079932535,80,22.98529198409734,7,0,0,14.258785648000003,0,0,0,0,0,0,1,1,0,0,48.099400107386714
84.14042627792611,30,22.197937544112246,14,0,0,20.754463645816315,0,0,1,0,0,0,0,0,1,0,186.91376841932214
38.999462241371354,70,19.85464793967321,12,0,1,30.93429013723401,1,0,0,0,0,0,0,0,0,1,64.17914898447702
57.61535485149147,120,24.818308646158172,20,0,1,36.18932352699446,0,0,1,0,0,0,0,0,1,0,50.310826576229694
59.18916672535762,60,20.56219869120963,16,1,0,19.677391888319434,0,0,0,0,1,0,0,0,0,1,77.08519551873245
19.263149060230297,70,16.02006917242498,8,1,0,26.837271986139097,0,0,0,0,1,0,0,0,1,0,35.88452322248666
36.86130872357655,40,7.108690877644703,23,1,0,10.355192494925786,0,1,0,0,0,0,0,0,0,1,61.08305335705896
34.11661758545128,80,22.31664432355857,20,1,0,21.125283872908707,0,0,0,0,0,1,0,0,0,1,50.12123578723747
3.5934741446744147,100,14.203136035148233,10,0,0,19.928050200215885,0,0,0,0,0,0,1,0,1,0,17.798603325823162
3.3949846252441693,120,8.84375052022528,3,0,0,35.274127192419414,0,0,0,0,1,0,0,0,1,0,9.815536202193062
83.33800732390158,120,24.05838827225326,23,0,0,12.21930071708861,0,1,0,0,0,0,0,0,0,1,71.77412992384629
28.03401018730843,60,20.90140801059085,6,0,0,11.863437163318123,0,0,0,1,0,0,0,1,0,0,42.55902386469059
52.289797857642725,100,28.120186893741,19,0,0,23.28106114582789,0,0,1,0,0,0,0,0,0,1,60.081550863940464
30.573831785288533,50,4.963249200566332,22,0,0,22.22167012304863,0,0,0,0,0,0,1,1,0,0,38.750667251852676
94.12724526641871,40,19.475678539094794,21,0,0,14.846797916300122,0,0,0,1,0,0,0,0,0,1,168.87641526527025
26.670379127711602,30,7.327184042645279,2,0,0,17.900325850274342,0,0,0,1,0,0,0,1,0,0,59.795670865608905
43.536024461154575,30,27.107489559049252,9,0,0,39.225834598764564,0,1,0,0,0,0,0,0,1,0,123.79253692558822
87.40029479797558,70,2.9849824276984704,2,1,0,25.395476930712626,0,0,1,0,0,0,0,0,1,0,75.79076767254408
84.35142311238906,80,19.684854193346315,0,0,0,12.635592328667395,0,1,0,0,0,0,0,1,0,0,83.49413961329213
19.424040366781455,70,23.7325716458409,13,1,0,11.492404672046474,1,0,0,0,0,0,0,1,0,0,45.82227311708379
80.46168766977533,50,10.647535210941216,12,0,0,11.25813609161355,0,0,0,1,0,0,0,1,0,0,102.42372893382705
46.36050178705137,50,28.624142381514275,4,0,0,21.670571223838913,0,0,1,0,0,0,0,1,0,0,91.80223951599456
48.813918336450165,120,25.521920537581117,7,0,0,35.968521191295864,0,0,0,1,0,0,0,0,1,0,50.05946473337091
14.214517269178435,30,8.838548990547102,11,0,0,34.98749780011557,1,0,0,0,0,0,0,0,0,1,39.32538766784734
8.979549861955341,100,0.2262327814799603,5,1,0,21.036591893753208,0,0,0,0,0,1,0,0,1,0,8.344065288560678
73.06599139040276,60,8.899715283541825,23,0,1,33.23270754613725,1,0,0,0,0,0,0,0,0,1,81.58543217858897
50.149654083174674,30,8.439314114122276,22,0,0,32.567453710476066,0,0,0,0,0,1,0,0,1,0,104.6896317033872
44.248219558902775,30,26.69893822502727,1,0,0,24.48986332382482,0,0,1,0,0,0,0,1,0,0,115.66653507973442
73.22131463658728,100,29.013635347642428,23,0,0,22.131629857405102,0,0,1,0,0,0,0,0,1,0,62.88990807882859
76.78577700011986,120,2.1131995791078104,3,1,0,15.416458630450323,0,0,0,0,0,0,1,0,1,0,33.952687358139094
16.731908599266003,120,14.138844855999501,4,0,1,18.36312962275506,1,0,0,0,0,0,0,1,0,0,21.804285612829958
61.41228979828649,100,16.449959955893874,10,0,0,20.16086308371192,0,0,0,1,0,0,0,1,0,0,61.03409435838796
14.400054145490866,50,2.7873498398910987,12,0,0,34.381535192057754,0,0,0,0,1,0,0,0,1,0,27.65279460189056
75.38613351687552,100,11.324931274125676,7,0,0,26.588589097699877,0,0,0,1,0,0,0,0,1,0,61.45394255488442
66.03856047044681,70,9.512472521788519,20,0,0,16.027435807331827,0,0,0,0,1,0,0,0,0,1,58.42166254428095
95.70484748726234,50,16.08169062981262,4,0,0,12.874828325899337,0,1,0,0,0,0,0,0,0,1,132.43132171589983
7.826843619285697,100,19.83572699195814,5,0,0,24.899914827410107,0,0,1,0,0,0,0,0,1,0,20.228806775529208
6.648417393974177,80,21.104553314896997,14,0,0,29.98949804410062,1,0,0,0,0,0,0,0,0,1,25.754815875950193
28.936520394626815,50,4.102650708401626,22,0,0,34.566508385833984,0,1,0,0,0,0,0,1,0,0,43.59899162371323
26.90886268985469,50,24.388431058338643,15,0,0,33.91944007462753,0,0,0,1,0,0,0,0,1,0,59.96847755546471
25.450901108127983,30,20.35626089372277,10,0,0,34.724671556435894,0,0,0,0,1,0,0,0,1,0,77.67396404914206
90.71920347158263,60,26.672247502401586,6,0,0,23.43542049803824,0,0,0,0,0,1,0,0,0,1,110.34534032171018
25.705073785101103,30,13.480081783063023,5,0,1,35.969725235304175,0,0,1,0,0,0,0,0,1,0,59.77610031602552
27.92302288673447,40,26.816692881665748,11,0,0,23.338247529228887,0,0,0,0,1,0,0,0,1,0,76.23340098180672
76.18042797937841,50,25.973223670682263,3,0,0,15.043638717542564,0,0,0,1,0,0,0,1,0,0,124.998663728763
45.52424440260346,100,13.152279970778087,13,0,0,21.921356489178752,0,0,0,0,0,0,1,0,1,0,40.38591065642066
77.89434513856294,100,11.434299458789358,10,0,0,20.200752324653536,0,0,0,1,0,0,0,0,0,1,58.054068527881036
7.471249598874139,100,27.984360449107704,11,0,0,21.765305007080677,1,0,0,0,0,0,0,1,0,0,38.331162425744054
49.269548173665044,50,21.45494203615313,1,0,0,29.758577891626796,0,1,0,0,0,0,0,0,0,1,83.23905691436084
4.327746418144981,100,27.84736039314227,10,0,0,29.707495505468525,0,0,1,0,0,0,0,0,1,0,33.47568863236758
7.202667142080098,40,23.909243366874392,12,0,0,16.7470455814692,1,0,0,0,0,0,0,0,0,1,30.089167665957223
90.73730788109668,50,18.27892317874243,10,0,0,19.477917067576065,0,0,0,0,1,0,0,0,0,1,132.91049779365298
14.78529174064192,100,3.475583310112935,8,0,0,27.86064690803652,0,0,0,0,0,0,1,1,0,0,11.348454525763694
53.70964754524649,50,8.744420177372955,20,1,0,12.523853816095247,0,1,0,0,0,0,0,0,1,0,66.23422040718454
41.69846465746995,80,29.065272212951747,15,1,0,30.65992588650529,0,0,1,0,0,0,0,1,0,0,56.43239638264333
35.38698929962543,50,9.582662961426134,4,0,0,15.366769158404004,0,0,0,0,1,0,0,0,1,0,49.061648429322574
90.08350122303997,40,2.7976460935611236,11,0,0,35.521334124905465,0,0,1,0,0,0,0,1,0,0,145.31297363536464
3.160516280773461,30,21.226600677579594,2,0,0,22.047629723012847,0,0,1,0,0,0,0,0,1,0,24.06447352318924
66.71517893138332,50,22.020127636310526,15,0,0,16.62417599420498,0,0,0,0,0,1,0,1,0,0,104.00178943948227
96.37604898714149,60,8.563731608614523,18,0,0,30.034612258003857,0,0,0,0,0,1,0,0,1,0,94.38851063599407
56.456650162722354,40,8.930159380389112,16,1,0,26.62092417014959,0,0,0,0,0,0,1,1,0,0,98.29915581620072
93.74542374127608,70,14.066789565263516,10,0,0,15.158068841025862,0,1,0,0,0,0,0,0,0,1,90.46208154266672
6.173530049316353,80,0.6536684928676662,20,0,0,34.8148312144091,0,0,0,0,0,1,0,1,0,0,7.2379241476009835
42.460538588341976,40,23.679690310834907,18,0,1,23.598672240107938,0,0,0,0,1,0,0,0,0,1,89.32265714507369
26.755621305243064,30,9.512663618223767,17,0,0,14.567345943097125,0,0,0,0,0,1,0,1,0,0,66.18884587695811
73.35127553309225,100,25.612893060059328,8,0,0,33.88545862680989,0,0,0,0,0,0,1,0,0,1,71.28518982722893
98.14841195922742,100,24.078912648001012,12,1,0,14.003034451854827,0,0,0,0,0,0,1,0,1,0,92.5406067485512
26.396476181980532,40,19.842060993563493,5,0,0,39.0411550539182,1,0,0,0,0,0,0,0,0,1,60.48045956803531
65.76328554593337,70,9.746246012978661,2,0,0,23.254294249522268,1,0,0,0,0,0,0,0,1,0,77.35742569561103
20.611665643214273,100,15.489496849835101,22,0,0,31.846668008029315,1,0,0,0,0,0,0,0,0,1,31.045160297333737
56.96769520258938,80,13.34487772793877,11,1,0,23.559031891194934,0,0,0,0,0,0,1,0,1,0,57.44421513751544
46.929316182145286,60,10.166456587460226,8,0,0,15.62688004065329,0,0,1,0,0,0,0,0,0,1,61.55332420008746
97.22852763352218,70,25.444088679095344,8,0,1,32.74342094898529,0,0,0,1,0,0,0,1,0,0,109.76643836991563
61.24419999695019,120,14.505212237329959,14,0,0,18.680710638858365,0,1,0,0,0,0,0,0,1,0,47.37310572756734
35.60113083659506,120,24.981692933914395,0,0,0,30.472534988749395,1,0,0,0,0,0,0,0,1,0,44.51872466606122
12.295482703905403,40,3.1565542242547284,17,1,0,17.72118155189434,0,1,0,0,0,0,0,0,0,1,22.837345406155723
15.973436044758522,70,4.230743658010072,14,0,0,17.2332483376708,0,0,0,0,0,1,0,1,0,0,28.514865261242182
23.306376065172273,100,29.3196091533893,7,0,0,23.723368526257786,0,0,1,0,0,0,0,0,1,0,54.6652999780776
25.8456994726895,100,17.63305387818269,10,0,0,34.48718099902004,0,1,0,0,0,0,0,0,1,0,34.775632861338636
85.21098972627264,40,15.29309020497147,16,0,0,28.408991560112046,1,0,0,0,0,0,0,1,0,0,149.40686963272546
56.56105603996997,100,15.69468189432335,13,0,0,11.940065784930196,1,0,0,0,0,0,0,1,0,0,55.636060577814064
52.815700226062276,100,6.458063220985794,18,0,1,32.01594089073756,0,0,0,0,0,0,1,1,0,0,43.6112480383675
12.36211831505253,60,21.56111848505919,22,0,0,27.393130037774817,0,0,1,0,0,0,0,0,1,0,36.64849442321206
86.15382964159406,60,2.543418711892631,23,0,0,28.70696589661163,0,0,1,0,0,0,0,0,0,1,92.01424388803473
72.55861601763989,30,17.199711393090695,4,0,0,20.607344822281704,0,0,0,0,1,0,0,0,0,1,165.17299863724207
7.6991678281001565,60,17.12306389757704,1,0,0,26.684849531272047,0,0,1,0,0,0,0,0,1,0,21.22946501057124
71.0756746257471,50,27.425652724005328,14,1,0,21.156660957270468,0,0,0,1,0,0,0,0,1,0,112.38989552081036
54.81028351692196,70,15.785484303145811,18,0,1,12.445170134839511,0,0,0,1,0,0,0,0,1,0,56.78174146589235
9.090809228931047,70,4.111880879225386,15,0,1,35.332908414837355,1,0,0,0,0,0,0,0,1,0,14.78621459453727
46.37176351133699,40,17.182597777444876,12,0,0,30.340801683021958,0,0,0,0,0,1,0,1,0,0,88.8961051827853
48.98493242587465,60,2.739829330959971,6,1,0,30.11317036391939,0,0,1,0,0,0,0,0,1,0,55.22137328837396
17.4116794761643,30,6.11381505899765,16,0,0,15.810362938133736,0,0,0,1,0,0,0,0,1,0,37.063225182292115
94.62411655302795,100,0.933257525622484,18,0,0,29.907896957258536,0,0,0,0,0,0,1,0,1,0,62.53016861754549
85.14756177658553,30,15.398807473784949,6,0,0,16.960918715360553,0,0,0,1,0,0,0,1,0,0,188.05049983684103
67.23321139558172,30,2.535978458807171,11,0,0,30.626040613132094,0,0,0,0,0,0,1,1,0,0,148.16718713374522
46.76726053906011,80,14.08183135593987,12,1,0,20.00591453862733,0,0,0,0,1,0,0,1,0,0,53.18752618701973
41.76478861686634,100,27.988351059724323,12,1,0,14.72541360206666,0,0,0,0,0,1,0,0,1,0,50.05837046789316
65.44637324794446,50,21.59284239057996,13,0,0,37.187930496999805,0,0,0,0,0,0,1,1,0,0,93.37720031121005
54.99775507128364,60,2.3223502267587914,14,0,0,13.139509734428671,0,0,0,0,0,1,0,0,1,0,58.41089099555066
7.165037482306676,100,6.726294366265295,1,0,0,32.85363449846719,0,0,1,0,0,0,0,0,1,0,5.879207384598134
51.73776222826284,30,20.209872596803027,5,1,0,13.053270067454584,0,0,0,0,1,0,0,0,0,1,120.01281732713053
80.83395810605111,100,26.841055830725512,8,0,0,30.54158929194444,0,0,0,0,0,1,0,1,0,0,70.51165158693578
46.46474788209885,50,0.9875576029186128,14,0,0,13.311567839755542,0,0,0,0,0,1,0,0,0,1,53.83961866185773
6.143701177872573,70,24.37353395161782,19,0,0,25.264734118617213,0,0,0,0,0,0,1,0,0,1,36.9205849470616
78.84154173901928,40,16.854416410149263,15,0,0,15.639870755539356,0,1,0,0,0,0,0,1,0,0,130.2800184488688
20.935014431461465,60,16.382739758891777,1,1,0,35.997447481484386,0,0,0,0,1,0,0,1,0,0,35.19431995311411
26.603462653915837,60,28.73439548260074,2,0,0,22.0445370793555,0,0,0,0,0,1,0,0,0,1,48.18505950924782
17.305928989797295,80,22.429338377903193,22,0,0,10.462790485003934,0,1,0,0,0,0,0,0,1,0,26.87675257636058
33.691291422278255,70,25.503566041683357,19,0,0,28.84483756570152,0,1,0,0,0,0,0,0,0,1,52.98471826478865
75.91839906317487,60,10.619867086340001,22,0,1,23.354174167269143,0,0,0,0,0,1,0,1,0,0,87.57568810412727
52.419200090889795,80,16.630921224852294,20,1,0,35.79217891283971,0,0,0,0,0,0,1,0,1,0,50.19354947308252
21.283246140920543,80,18.462170322833124,7,0,1,22.99432533345453,0,0,1,0,0,0,0,0,0,1,26.82743166960413
87.90517773705204,80,9.647518210873953,7,0,0,22.334214403742585,0,1,0,0,0,0,0,0,0,1,66.21973947796748
88.0786036402014,120,17.107443748421986,20,0,0,23.622796456393964,0,1,0,0,0,0,0,0,0,1,61.87393850860141
87.18726407955468,60,7.099661384391415,6,0,1,35.79562054675563,0,0,0,0,1,0,0,1,0,0,98.9616245911893
24.64082492677239,60,4.301270132047187,10,0,0,27.604676845796202,0,0,1,0,0,0,0,0,0,1,21.800633936565813
45.67269507391782,60,11.219107778319978,21,1,0,30.080872607068113,0,0,0,0,0,0,1,1,0,0,53.65302595052883
98.51397595794663,50,22.17868886239311,12,0,0,31.61232658467381,0,0,1,0,0,0,0,0,1,0,145.80682924649938
